"ID","Generator","Status","Result Status","Proxy Role","Keep SR2","Has SR2","Highlight","Aqu_Ca","Aqu_Cl","Aqu_Mg","Aqu_Na","Aqu_SO4","Inj_CaComp","Inj_Cl","Inj_MgComp","Inj_NaComp","Inj_SO4Comp","InjectorStw","Tres","Inj_Temp","Oil_Recovery","Execution Node","Dataset Path","Optimal","Comment"
"79","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","5.1988017","0.3368854","3.5247496","0.0061695236","0.0063277648","0.1267653","0.001835579","0.037691132","0.0025289088","239.1287","204.6","250","53.235001","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00079.dat","False",""
"80","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","6.5934739","0.29566961","5.72556","0.0080667518","0.0036419295","0.00340592","0.007875695","0.011661548","0.0006922404","292.2683","148.8","160","58.254375","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00080.dat","False",""
"81","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","4.5014656","0.3781012","5.72556","0.0061695236","0.0081183216","0.028077796","0.001835579","0.011661548","0.0022665276","225.8438","158.1","170","52.925446","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00081.dat","False",""
"82","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","2.4094573","0.13080641","2.974547","0.0033236813","0.0018513727","0.015741858","0.001835579","0.04636766","0.000167478","318.8381","213.9","180","64.967735","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00082.dat","False",""
"83","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","2.4094573","0.17202221","1.3239392","0.0023750672","0.0072230432","0.077421548","0.013915811","0.029014604","0.0025289088","332.123","176.7","200","54.124336","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00083.dat","False",""
"84","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.7121212","0.29566961","5.1753574","0.0090153659","0.0027466511","0.089757486","0.012405782","0.063720716","0.001479384","292.2683","139.5","220","54.336552","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00084.dat","False",""
"85","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","0.317449","0.17202221","5.72556","0.0052209095","0.00095609431","0.015741858","0.013915811","0.029014604","0.0017417652","278.9834","186","240","53.68483","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00085.dat","False",""
"86","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","3.1067934","0.419317","1.8741418","0.0080667518","0.0027466511","0.040413734","0.004855637","0.037691132","0.0006922404","292.2683","223.2","190","57.954845","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00086.dat","False",""
"87","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","3.8041295","0.089590616","5.1753574","0.0023750672","0.004537208","0.11442936","0.007875695","0.011661548","0.0006922404","225.8438","139.5","210","57.731289","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00087.dat","False",""
"88","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","4.5014656","0.3368854","2.4243444","0.0090153659","0.00095609431","0.015741858","0.009385724","0.029014604","0.0012170028","332.123","232.5","210","55.953625","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00088.dat","False",""
"89","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","0.317449","0.3368854","3.5247496","0.0080667518","0.0081183216","0.11442936","0.006365666","0.072397244","0.00279129","199.274","232.5","240","52.195065","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00089.dat","False",""
"90","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","1.0147851","0.048374818","2.974547","0.0023750672","0.0027466511","0.040413734","0.012405782","0.072397244","0.0020041464","252.4136","232.5","240","53.078983","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00090.dat","False",""
"91","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","5.8961378","0.419317","5.1753574","0.0042722954","0.00095609431","0.040413734","0.006365666","0.020338076","0.0020041464","332.123","167.4","150","54.01189","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00091.dat","False",""
"92","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","2.4094573","0.17202221","1.8741418","0.0042722954","0.0018513727","0.028077796","0.012405782","0.020338076","0.0017417652","332.123","213.9","180","53.650562","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00092.dat","False",""
"93","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.0147851","0.29566961","5.72556","0.0061695236","0.0036419295","0.10209342","0.003345608","0.037691132","0.0025289088","225.8438","167.4","150","52.641132","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00093.dat","False",""
"94","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.8961378","0.089590616","3.5247496","0.0052209095","0.0081183216","0.077421548","0.004855637","0.055044188","0.001479384","318.8381","176.7","180","53.951416","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00094.dat","False",""
"95","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","3.8041295","0.048374818","4.0749522","0.0061695236","0.004537208","0.028077796","0.003345608","0.081073772","0.0022665276","265.6985","195.3","180","53.176075","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00095.dat","False",""
"96","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","0.317449","0.21323801","5.1753574","0.0014264531","0.00095609431","0.052749672","0.003345608","0.055044188","0.0009546216","225.8438","232.5","150","55.391468","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00096.dat","False",""
"97","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.0147851","0.25445381","4.0749522","0.0071181377","0.0018513727","0.00340592","0.007875695","0.072397244","0.000167478","292.2683","195.3","230","61.93779","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00097.dat","False",""
"98","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","3.8041295","0.17202221","0.7737366","0.0014264531","0.004537208","0.077421548","0.013915811","0.011661548","0.0017417652","239.1287","213.9","200","52.767887","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00098.dat","False",""
"99","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","7.29081","0.13080641","2.4243444","0.0014264531","0.00095609431","0.1267653","0.009385724","0.029014604","0.001479384","265.6985","204.6","250","53.605152","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00099.dat","False",""
"100","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","3.1067934","0.3781012","1.8741418","0.0052209095","0.0036419295","0.00340592","0.010895753","0.081073772","0.0022665276","199.274","158.1","150","52.221306","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00100.dat","False",""
"101","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","2.4094573","0.089590616","5.1753574","0.0052209095","0.0036419295","0.015741858","0.001835579","0.00298502","0.0006922404","239.1287","176.7","150","56.203026","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00101.dat","False",""
"102","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","5.8961378","0.17202221","1.3239392","0.0071181377","0.0081183216","0.00340592","0.003345608","0.04636766","0.0004298592","292.2683","139.5","230","63.051174","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00102.dat","False",""
"103","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.0147851","0.29566961","0.223534","0.000477839","0.0090136","0.028077796","0.003345608","0.020338076","0.0009546216","305.5532","148.8","220","69.432747","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00103.dat","False",""
"104","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","7.29081","0.29566961","0.7737366","0.0023750672","0.0036419295","0.052749672","0.01542584","0.011661548","0.0020041464","212.5589","223.2","170","52.485546","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00104.dat","False",""
"105","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","3.1067934","0.13080641","5.72556","0.0033236813","0.0081183216","0.052749672","0.010895753","0.063720716","0.0022665276","265.6985","167.4","150","53.256237","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00105.dat","False",""
"106","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.7121212","0.3368854","4.0749522","0.0033236813","6.08159E-05","0.015741858","0.004855637","0.081073772","0.001479384","292.2683","223.2","170","53.218269","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00106.dat","False",""
"107","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.8961378","0.13080641","4.0749522","0.00996398","0.004537208","0.00340592","0.006365666","0.00298502","0.001479384","225.8438","213.9","200","53.131779","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00107.dat","False",""
"108","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","0.317449","0.17202221","4.6251548","0.0042722954","0.00095609431","0.1267653","0.012405782","0.081073772","0.0004298592","212.5589","223.2","230","56.277851","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00108.dat","False",""
"109","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","6.5934739","0.419317","4.0749522","0.0071181377","0.0063277648","0.11442936","0.004855637","0.081073772","0.0006922404","225.8438","195.3","240","55.4851","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00109.dat","False",""
"110","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","3.8041295","0.089590616","2.974547","0.0033236813","0.0036419295","0.10209342","0.007875695","0.055044188","0.0012170028","318.8381","148.8","180","54.262836","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00110.dat","False",""
"111","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","0.317449","0.089590616","1.3239392","0.0033236813","0.0036419295","0.11442936","0.006365666","0.029014604","0.0006922404","278.9834","204.6","210","62.095882","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00111.dat","False",""
"112","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","2.4094573","0.419317","2.974547","0.0023750672","0.0036419295","0.10209342","0.00032555","0.020338076","0.0012170028","212.5589","139.5","160","52.772362","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00112.dat","False",""
"113","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","4.5014656","0.25445381","1.3239392","0.000477839","0.0018513727","0.052749672","0.013915811","0.0897503","0.0020041464","332.123","186","250","58.565842","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00113.dat","False",""
"114","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.8041295","0.089590616","2.4243444","0.0061695236","0.00095609431","0.06508561","0.010895753","0.0897503","0.0012170028","278.9834","223.2","190","53.236588","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00114.dat","False",""
"115","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","3.1067934","0.3781012","1.3239392","0.0071181377","0.0018513727","0.00340592","0.001835579","0.020338076","0.0020041464","252.4136","167.4","210","53.327351","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00115.dat","False",""
"116","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","6.5934739","0.25445381","0.223534","0.0042722954","0.0081183216","0.089757486","0.010895753","0.020338076","0.0009546216","292.2683","232.5","170","59.190514","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00116.dat","False",""
"117","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.29566961","5.1753574","0.0042722954","0.0090136","0.11442936","0.00032555","0.081073772","0.0022665276","305.5532","186","190","53.829567","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00117.dat","False",""
"118","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.13080641","2.974547","0.00996398","0.0090136","0.015741858","0.006365666","0.00298502","0.0004298592","252.4136","195.3","240","56.688679","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00118.dat","False",""
"119","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","4.5014656","0.21323801","3.5247496","0.0080667518","6.08159E-05","0.040413734","0.007875695","0.055044188","0.0022665276","265.6985","195.3","170","53.138107","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00119.dat","False",""
"120","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","7.29081","0.00715902","4.6251548","0.0023750672","6.08159E-05","0.077421548","0.007875695","0.00298502","0.0009546216","292.2683","223.2","170","56.895927","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00120.dat","False",""
"121","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","0.317449","0.29566961","4.6251548","0.000477839","0.0063277648","0.10209342","0.009385724","0.0897503","0.00279129","292.2683","204.6","250","55.65807","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00121.dat","False",""
"122","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","7.29081","0.048374818","3.5247496","0.000477839","0.0018513727","0.089757486","0.010895753","0.00298502","0.0025289088","332.123","148.8","190","54.677143","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00122.dat","False",""
"123","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","0.317449","0.00715902","2.4243444","0.0090153659","0.0036419295","0.052749672","0.007875695","0.00298502","0.00279129","318.8381","167.4","190","54.005348","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00123.dat","False",""
"124","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.0147851","0.17202221","2.974547","0.0071181377","0.0027466511","0.028077796","0.004855637","0.011661548","0.0025289088","278.9834","204.6","160","53.068035","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00124.dat","False",""
"125","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","1.7121212","0.3781012","5.1753574","0.0052209095","0.0090136","0.089757486","0.010895753","0.081073772","0.0004298592","199.274","232.5","160","54.142929","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00125.dat","False",""
"126","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","0.317449","0.3781012","2.974547","0.0023750672","0.0063277648","0.06508561","0.003345608","0.029014604","0.0022665276","225.8438","213.9","170","52.334961","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00126.dat","False",""
"127","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","3.8041295","0.419317","4.0749522","0.000477839","0.0072230432","0.00340592","0.001835579","0.037691132","0.0009546216","239.1287","213.9","210","68.19281","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00127.dat","False",""
"128","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.089590616","0.7737366","0.0061695236","0.004537208","0.052749672","0.012405782","0.055044188","0.00279129","199.274","232.5","150","52.15366","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00128.dat","False",""
"129","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","5.1988017","0.29566961","0.223534","0.000477839","0.0054324864","0.11442936","0.013915811","0.020338076","0.00279129","252.4136","158.1","210","54.429237","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00129.dat","False",""
"130","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","3.1067934","0.3368854","4.6251548","0.0042722954","0.0054324864","0.06508561","0.00032555","0.0897503","0.0009546216","212.5589","195.3","250","53.265877","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00130.dat","False",""
"131","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","4.5014656","0.21323801","3.5247496","0.00996398","0.0063277648","0.052749672","0.00032555","0.029014604","0.00279129","305.5532","186","200","53.818489","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00131.dat","False",""
"132","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.1988017","0.419317","4.6251548","0.0033236813","0.0081183216","0.077421548","0.009385724","0.063720716","0.0020041464","199.274","139.5","240","52.980968","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00132.dat","False",""
"133","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","1.7121212","0.13080641","0.7737366","0.0023750672","0.004537208","0.052749672","0.001835579","0.081073772","0.0006922404","225.8438","158.1","200","58.579094","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00133.dat","False",""
"134","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","5.1988017","0.048374818","4.6251548","0.0061695236","0.0018513727","0.10209342","0.003345608","0.0897503","0.0017417652","332.123","158.1","250","54.808914","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00134.dat","False",""
"135","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.1988017","0.25445381","0.223534","0.000477839","0.00095609431","0.1267653","0.010895753","0.0897503","0.0022665276","305.5532","232.5","180","55.8111","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00135.dat","False",""
"136","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","7.29081","0.29566961","2.974547","0.000477839","0.0063277648","0.06508561","0.004855637","0.04636766","0.0012170028","318.8381","223.2","160","64.194748","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00136.dat","False",""
"137","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.8041295","0.21323801","3.5247496","0.0052209095","0.0081183216","0.077421548","0.009385724","0.072397244","0.0017417652","212.5589","195.3","150","52.344063","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00137.dat","False",""
